SPEED,LANE_CHANGES,BRIGHTNESS,INTENT
 56.4,0,5,0
 66.0,5,1,2
 59.5,0,2,0
 63.6,3,2,2
 60.4,2,2,1
 61.3,0,4,1
 63.6,3,1,2
 58.0,4,5,2
 63.8,5,1,2
 58.8,3,4,0
 61.2,5,2,2
 63.6,4,7,1
 63.8,2,5,2
 63.9,4,5,2
 62.1,2,5,2
 65.1,3,2,2
 64.5,4,4,1
 55.3,0,3,0
 58.6,0,3,0
 62.6,2,5,1
 58.7,0,4,0
 60.4,0,4,0
 66.3,6,6,2
 58.0,0,2,0
 63.3,5,10,2
 57.8,0,2,0
 61.0,0,5,1
 63.1,3,7,1
 59.6,3,6,2
 56.8,1,3,0
 62.9,8,6,2
 63.4,0,6,1
 65.9,4,6,2
 64.1,3,9,2
 63.9,4,5,1
 60.7,0,5,0
 60.5,4,2,2
 60.5,2,3,1
 56.4,0,3,0
 58.0,1,2,1
 55.5,1,3,0
 66.0,2,8,1
 58.2,0,1,0
 63.8,6,1,2
 58.2,0,2,0
 58.6,3,8,1
 63.5,4,6,2
 64.2,4,1,2
 59.2,1,2,0
 59.8,0,3,0
 62.6,1,5,1
 62.7,3,6,1
 58.5,0,3,0
 62.9,4,5,2
 60.1,2,4,1
 57.5,0,5,0
 58.9,1,2,0
 58.5,4,5,1
 61.6,2,6,2
 62.5,3,6,2
 57.8,0,1,0
 59.8,3,2,1
 62.6,2,1,1
 60.4,3,5,1
 59.3,0,4,0
 56.8,0,3,0
 56.5,0,2,0
 56.4,0,4,0
 58.7,1,5,0
 58.1,0,3,0
 60.4,5,9,2
 57.0,2,1,0
 61.2,2,6,1
 61.5,6,2,2
 58.7,2,7,1
 61.4,3,3,1
 59.1,1,5,0
 62.6,3,4,1
 66.1,3,6,1
 60.6,1,2,1
 58.8,2,5,0
 63.2,4,10,2
 61.1,0,3,1
 63.5,0,3,1
 61.2,2,2,1
 56.7,2,3,0
 57.5,0,3,0
 56.4,0,2,0
 59.6,0,3,0
 60.3,3,7,1
 56.6,4,2,2
 58.9,2,6,1
 63.1,3,3,1
 62.9,3,6,1
 63.0,5,6,2
 57.2,0,4,0
 58.2,0,3,0
 56.9,2,3,0
 59.8,1,3,0
 61.3,3,2,2
 56.9,2,1,0
 57.3,0,1,0
 61.0,3,2,1
 67.5,3,9,2
 63.6,0,6,1
 64.1,2,3,1
 63.0,2,7,1
 59.5,2,4,0
 55.8,5,10,2
 61.0,4,1,1
 60.7,5,1,2
 63.5,2,5,1
 59.5,0,4,0
 61.8,1,2,1
 63.1,1,4,1
 60.7,4,10,2
 58.8,5,9,2
 63.3,3,6,2
 56.5,2,2,1
 65.7,3,9,2
 64.1,5,1,2
 65.0,5,6,2
 63.1,5,10,2
 61.9,3,6,2
 62.0,4,6,2
 59.0,1,3,0
 58.3,2,3,0
 63.0,2,6,1
 61.1,4,5,1
 58.5,0,2,0
 64.4,1,7,1
 59.0,0,4,0
 58.0,1,3,0
 65.2,6,10,2
 61.3,5,6,2
 61.5,1,4,1
 66.6,2,5,1
 60.3,6,10,2
 60.5,4,9,2
 64.4,3,1,2
 61.0,5,5,2
 58.5,0,4,1
 61.4,3,2,2
 59.6,2,4,1
 58.1,0,3,0
 59.0,0,2,0
 63.2,3,6,1
 61.9,3,1,2
 61.3,4,1,2
 58.0,4,2,2
 59.7,4,6,2
 55.5,0,5,0
 59.6,5,2,2
 54.2,0,3,0
 60.0,1,2,1
 61.6,3,9,2
 58.9,0,5,0
 57.4,0,1,0
 64.1,1,6,1
 65.1,5,2,2
 63.1,6,2,2
 61.8,3,7,1
 57.9,4,8,1
 61.7,1,5,1
 62.6,3,2,2
 63.8,1,6,1
 62.5,4,9,2
 57.9,1,5,0
 65.9,4,10,2
 63.3,4,6,2
 62.5,1,7,1
 57.7,0,5,0
 57.6,2,5,0
 58.1,3,2,0
 60.7,4,10,2
 61.6,5,1,2
 54.0,2,3,0
 58.9,2,4,0
 55.5,0,5,0
 59.6,0,4,0
 61.9,4,1,1
 60.7,2,3,0
 62.5,2,2,1
 60.4,0,4,1
 58.4,1,3,0
